replace_type,top_fraction,embedding_dim,hidden_dim,context_window,replace_frac,loss
True,0.1,128,128,28,0.1,5.940496363470693
True,0.1,128,128,28,0.05,6.1190231449165715
True,0.1,128,128,28,0.01,6.299587741177479
False,0.1,128,128,28,0.1,6.143758499862667
False,0.1,128,128,28,0.05,6.143758499862667
False,0.1,128,128,28,0.01,6.167571021066771
True,0.01,128,256,28,0.1,6.07319777503206
True,0.01,128,256,28,0.05,6.181023804211711
True,0.01,128,256,28,0.01,6.302116779792427
False,0.01,128,256,28,0.1,6.399907976116233
False,0.01,128,256,28,0.05,6.399907976116233
False,0.01,128,256,28,0.01,6.399907976116233
True,0.05,128,256,28,0.1,5.966053478586822
True,0.05,128,256,28,0.05,6.123302597617317
True,0.05,128,256,28,0.01,6.285352561290541
False,0.05,128,256,28,0.1,6.200593010143561
False,0.05,128,256,28,0.05,6.200593010143561
False,0.05,128,256,28,0.01,6.200593010143561
True,0.1,128,256,28,0.1,5.9296460363399115
True,0.1,128,256,28,0.05,6.099926715891298
True,0.1,128,256,28,0.01,6.278076900454921
False,0.1,128,256,28,0.1,6.1155745939231325
False,0.1,128,256,28,0.05,6.1155745939231325
False,0.1,128,256,28,0.01,6.139876244518456
True,0.01,128,512,28,0.1,6.123851813044856
True,0.01,128,512,28,0.05,6.219566472946222
True,0.01,128,512,28,0.01,6.31471478547501
False,0.01,128,512,28,0.1,6.412821957087318
False,0.01,128,512,28,0.05,6.412821957087318
False,0.01,128,512,28,0.01,6.412821957087318
True,0.05,128,512,28,0.1,6.000823120957698
True,0.05,128,512,28,0.05,6.153765116478089
True,0.05,128,512,28,0.01,6.301420402815416
False,0.05,128,512,28,0.1,6.223894650509109
False,0.05,128,512,28,0.05,6.223894650509109
False,0.05,128,512,28,0.01,6.223894650509109
True,0.1,128,512,28,0.1,5.975484474441207
True,0.1,128,512,28,0.05,6.133473964452109
True,0.1,128,512,28,0.01,6.294711273335623
False,0.1,128,512,28,0.1,6.134308900249404
False,0.1,128,512,28,0.05,6.134308900249404
False,0.1,128,512,28,0.01,6.158524997139345
True,0.01,256,128,28,0.1,6.03079374633274
True,0.01,256,128,28,0.05,6.136221155919177
True,0.01,256,128,28,0.01,6.240403909878962
False,0.01,256,128,28,0.1,6.30686353428148
False,0.01,256,128,28,0.05,6.30686353428148
False,0.01,256,128,28,0.01,6.30686353428148
True,0.05,256,128,28,0.1,5.908846614598176
True,0.05,256,128,28,0.05,6.062794888086052
True,0.05,256,128,28,0.01,6.215251637228266
False,0.05,256,128,28,0.1,6.122820833848728
